Datetime,value,temp,dew_point,pressure,humidity,wind_speed
2008-05-23,4.899,13.193333333333333,9.482083333333334,1013.9166666666666,78.41666666666667,3.830833333333333
2008-05-24,0.063,12.6175,8.60375,1013.9583333333334,76.875,7.959166666666667
2008-05-25,0.053,11.202083333333334,9.725416666666666,1014.25,90.625,7.675
2008-05-26,0.14,12.089166666666666,8.680416666666666,1014.3333333333334,79.75,9.237916666666667
2008-05-27,0.198,11.814583333333333,10.5325,1011.7083333333334,92.0,4.222916666666666
2008-05-28,8.72,13.852083333333333,13.26375,1004.5833333333334,96.33333333333333,4.548333333333333
2008-05-29,7.616,14.320416666666667,11.917916666666665,1013.75,86.33333333333333,2.2920833333333333
2008-05-30,7.795,14.4125,12.520416666666668,1014.25,88.79166666666667,2.57
2008-05-31,0.05,16.274166666666666,13.058333333333332,1016.9166666666666,82.125,2.0454166666666667
2008-06-01,0.056,13.21375,11.666666666666666,1015.9583333333334,90.41666666666667,2.0575
2008-06-02,8.343,15.321666666666665,13.385416666666666,1013.3333333333334,88.66666666666667,1.79125
2008-06-03,9.116,13.477916666666667,12.165416666666667,1013.0,92.0,3.3158333333333334
2008-06-04,9.094,14.807083333333333,10.167083333333332,1016.375,75.16666666666667,2.84625
2008-06-05,8.767,15.317916666666667,10.389166666666666,1016.4166666666666,74.20833333333333,2.1529166666666666
2008-06-06,6.536,14.190416666666666,11.544166666666667,1017.4583333333334,84.54166666666667,2.7137499999999997
2008-06-07,0.048,13.893749999999999,11.003333333333332,1020.0416666666666,82.95833333333333,3.4829166666666667
2008-06-08,0.049,17.75875,13.133333333333333,1024.125,76.08333333333333,2.651666666666667
2008-06-09,8.871,18.809166666666666,12.514166666666666,1025.4583333333333,68.08333333333333,2.2095833333333332
2008-06-10,10.353,16.569166666666668,11.3375,1024.7083333333333,72.33333333333333,4.097916666666666
2008-06-11,9.338000000000001,14.291666666666666,9.38125,1023.125,73.16666666666667,4.484583333333333
2008-06-12,7.6370000000000005,12.198749999999999,8.775833333333333,1018.8333333333334,80.41666666666667,3.2954166666666667
2008-06-13,7.315,11.44375,6.995833333333334,1017.5,74.83333333333333,3.6195833333333334
2008-06-14,0.055,12.526666666666666,7.867916666666666,1014.9583333333334,73.95833333333333,3.7191666666666667
2008-06-15,0.03,11.946666666666667,6.630416666666666,1011.5416666666666,71.58333333333333,3.094583333333333
2008-06-16,10.429,13.042499999999999,8.849166666666667,1011.7083333333334,77.29166666666667,1.3383333333333332
2008-06-17,7.183,13.691666666666668,8.318333333333333,1011.4583333333334,71.33333333333333,3.9158333333333335
2008-06-18,8.207,14.2875,11.347083333333332,1008.5416666666666,82.625,7.3495833333333325
2008-06-19,7.894,15.250833333333333,9.610416666666667,1007.5416666666666,70.70833333333333,7.006666666666667
2008-06-20,7.35,14.924583333333333,10.428333333333333,1016.4583333333334,75.625,3.8533333333333335
2008-06-21,0.041,13.60125,12.03875,1015.5,90.375,4.6075
2008-06-22,0.053,16.5125,11.012083333333335,1008.0,71.54166666666667,9.29125
2008-06-23,7.6819999999999995,14.619166666666667,8.394166666666667,1018.625,67.25,3.7724999999999995
2008-06-24,6.282,15.836666666666666,9.977916666666667,1017.5416666666666,69.54166666666667,3.720416666666667
2008-06-25,6.724,16.485,11.24375,1013.625,71.95833333333333,6.337083333333333
2008-06-26,7.564,14.794583333333334,11.300833333333335,1016.3333333333334,80.58333333333333,6.954583333333333
2008-06-27,6.226,15.36875,12.831666666666665,1015.375,85.33333333333333,6.117916666666667
2008-06-28,0.07,17.360833333333336,13.07,1016.0416666666666,76.95833333333333,5.725833333333334
2008-06-29,0.06,15.425416666666665,11.394583333333335,1015.9583333333334,77.66666666666667,5.689166666666666
